"","tiempo","cop_ml","cop_ap"
"2310",29.067,-0.389004,-0.152975
"2311",29.082,-0.418253,-0.174104
"2312",29.084,-0.418253,-0.174104
"2313",29.098,-0.404507,-0.199924
"2314",29.114,-0.404418,-0.205884
"2315",29.128,-0.367382,-0.224563
"2316",29.143,-0.337224,-0.28478
"2317",29.159,-0.344591,-0.363311
"2318",29.173,-0.344591,-0.363311
"2319",29.175,-0.295042,-0.452957
"2320",29.19,-0.295042,-0.452957
"2321",29.205,-0.303154,-0.550617
"2322",29.206,-0.255072,-0.590825
"2323",29.221,-0.255072,-0.590825
"2324",29.226,-0.285034,-0.648859
"2325",29.245,-0.274119,-0.673737
"2326",29.26,-0.272174,-0.719971
"2327",29.275,-0.245684,-0.697019
"2328",29.29,-0.2828,-0.690579
"2329",29.323,-0.32489,-0.655953
"2330",29.325,-0.282937,-0.695972
"2331",29.327,-0.282937,-0.695972
"2332",29.342,-0.331584,-0.694964
"2333",29.357,-0.300477,-0.704075
"2334",29.358,-0.300477,-0.704075
"2335",29.375,-0.343148,-0.692202
"2336",29.39,-0.337628,-0.696441
"2337",29.405,-0.383987,-0.716839
"2338",29.408,-0.383987,-0.716839
"2339",29.423,-0.409512,-0.711549
"2340",29.439,-0.398889,-0.744297
"2341",29.453,-0.421354,-0.70971
"2342",29.469,-0.443952,-0.699061
"2343",29.483,-0.458537,-0.720794
"2344",29.506,-0.472866,-0.74278
"2345",29.51,-0.479031,-0.762946
"2346",29.533,-0.485125,-0.779906
"2347",29.557,-0.496356,-0.776757
"2348",29.56,-0.494808,-0.813926
"2349",29.582,-0.547445,-0.836632
"2350",29.597,-0.544681,-0.829237
"2351",29.601,-0.544681,-0.829237
"2352",29.628,-0.515985,-0.819997
"2353",29.643,-0.515985,-0.819997
"2354",29.666,-0.562553,-0.779044
"2355",29.681,-0.602426,-0.769347
"2356",29.682,-0.602426,-0.769347
"2357",29.697,-0.579502,-0.758868
"2358",29.712,-0.579502,-0.758868
"2359",29.715,-0.590852,-0.752617
"2360",29.731,-0.613004,-0.721402
"2361",29.746,-0.642715,-0.742999
"2362",29.761,-0.633492,-0.730286
"2363",29.763,-0.633492,-0.730286
"2364",29.778,-0.627188,-0.689703
"2365",29.793,-0.627188,-0.689703
"2366",29.796,-0.669521,-0.654523
"2367",29.811,-0.694482,-0.627977
"2368",29.826,-0.717863,-0.615229
"2369",29.85,-0.690253,-0.583659
"2370",29.851,-0.690253,-0.583659
"2371",29.853,-0.68472,-0.557026
"2372",29.868,-0.68472,-0.557026
"2373",29.883,-0.735264,-0.529682
"2374",29.885,-0.734955,-0.495828
"2375",29.9,-0.734955,-0.495828
"2376",29.915,-0.748979,-0.463424
"2377",29.916,-0.754553,-0.429347
"2378",29.931,-0.754553,-0.429347
"2379",29.956,-0.756378,-0.413063
"2380",29.957,-0.756525,-0.409865
"2381",29.972,-0.786853,-0.35698
"2382",29.976,-0.786853,-0.35698
"2383",29.991,-0.801931,-0.362392
"2384",30.006,-0.851722,-0.310519
"2385",30.007,-0.851722,-0.310519
"2386",30.022,-0.849369,-0.305721
"2387",30.041,-0.860111,-0.308957
"2388",30.047,-0.850855,-0.283332
"2389",30.062,-0.850855,-0.283332
"2390",30.077,-0.891244,-0.283348
"2391",30.078,-0.910041,-0.294862
"2392",30.1,-0.897329,-0.300913
"2393",30.115,-0.925429,-0.273593
"2394",30.118,-0.925429,-0.273593
"2395",30.133,-0.958253,-0.296536
"2396",30.148,-0.958253,-0.296536
"2397",30.15,-0.937997,-0.297915
"2398",30.165,-0.931679,-0.315142
"2399",30.18,-0.931679,-0.315142
"2400",30.181,-0.939804,-0.31951
"2401",30.197,-0.919543,-0.324773
"2402",30.2,-0.919543,-0.324773
"2403",30.215,-0.908563,-0.345269
"2404",30.23,-0.864738,-0.387027
"2405",30.257,-0.858454,-0.420687
"2406",30.27,-0.858454,-0.420687
"2407",30.285,-0.829053,-0.502304
"2408",30.3,-0.786108,-0.541132
"2409",30.301,-0.786108,-0.541132
"2410",30.316,-0.765763,-0.55556
"2411",30.331,-0.693315,-0.56609
"2412",30.332,-0.693315,-0.56609
"2413",30.35,-0.676268,-0.579898
"2414",30.351,-0.658613,-0.55884
"2415",30.375,-0.661694,-0.580899
"2416",30.39,-0.661694,-0.580899
"2417",30.392,-0.610334,-0.580962
"2418",30.407,-0.580984,-0.579854
"2419",30.422,-0.580984,-0.579854
"2420",30.423,-0.558893,-0.597752
"2421",30.441,-0.513275,-0.611444
"2422",30.443,-0.513275,-0.611444
"2423",30.458,-0.516653,-0.614354
"2424",30.465,-0.496557,-0.618677
"2425",30.487,-0.47677,-0.641252
"2426",30.502,-0.47677,-0.641252
"2427",30.505,-0.431047,-0.657417
"2428",30.52,-0.393683,-0.645769
"2429",30.535,-0.393683,-0.645769
"2430",30.536,-0.38556,-0.668195
"2431",30.551,-0.374556,-0.698493
"2432",30.575,-0.374556,-0.698493
"2433",30.576,-0.374098,-0.667855
"2434",30.591,-0.377198,-0.682984
"2435",30.606,-0.354427,-0.696929
"2436",30.621,-0.325875,-0.703589
"2437",30.636,-0.345454,-0.67523
"2438",30.651,-0.365445,-0.676389
"2439",30.672,-0.292207,-0.614823
"2440",30.687,-0.295305,-0.62277
"2441",30.688,-0.295305,-0.62277
"2442",30.703,-0.306611,-0.610497
"2443",30.707,-0.274882,-0.604067
"2444",30.722,-0.274882,-0.604067
"2445",30.737,-0.308929,-0.588321
"2446",30.738,-0.308929,-0.588321
"2447",30.753,-0.285594,-0.566886
"2448",30.768,-0.262144,-0.54583
"2449",30.783,-0.304145,-0.506603
"2450",30.798,-0.269118,-0.472443
"2451",30.813,-0.276899,-0.438761
"2452",30.831,-0.276899,-0.438761
"2453",30.832,-0.279362,-0.40945
"2454",30.847,-0.264756,-0.394657
"2455",30.868,-0.273423,-0.400258
"2456",30.87,-0.261775,-0.386869
"2457",30.91,-0.267741,-0.399777
"2458",30.911,-0.267741,-0.399777
"2459",30.926,-0.281057,-0.353086
"2460",30.941,-0.281057,-0.353086
"2461",30.942,-0.287123,-0.367641
"2462",30.957,-0.266032,-0.324453
"2463",30.972,-0.25457,-0.324426
"2464",30.996,-0.297499,-0.312722
"2465",31.011,-0.291385,-0.295544
"2466",31.012,-0.291385,-0.295544
"2467",31.027,-0.285462,-0.295444
"2468",31.032,-0.284658,-0.249917
"2469",31.056,-0.284658,-0.249917
"2470",31.057,-0.320971,-0.211044
"2471",31.072,-0.279807,-0.155068
"2472",31.096,-0.300029,-0.170393
"2473",31.112,-0.317508,-0.174504
"2474",31.114,-0.337538,-0.176288
"2475",31.138,-0.317079,-0.157539
"2476",31.142,-0.317079,-0.157539
"2477",31.157,-0.319886,-0.145724
"2478",31.172,-0.322734,-0.147448
"2479",31.173,-0.322734,-0.147448
"2480",31.188,-0.305368,-0.15061
"2481",31.204,-0.322063,-0.116505
"2482",31.228,-0.311106,-0.140233
"2483",31.23,-0.311106,-0.140233
"2484",31.245,-0.300136,-0.174596
"2485",31.246,-0.285766,-0.176403
"2486",31.261,-0.285766,-0.176403
"2487",31.265,-0.335096,-0.199107
"2488",31.297,-0.341384,-0.219854
"2489",31.299,-0.34772,-0.254217
"2490",31.316,-0.31873,-0.233803
"2491",31.331,-0.328392,-0.284171
"2492",31.346,-0.328392,-0.284171
"2493",31.347,-0.325075,-0.265171
"2494",31.362,-0.336051,-0.250538
"2495",31.377,-0.334023,-0.280171
"2496",31.392,-0.383495,-0.313403
"2497",31.407,-0.383495,-0.313403
"2498",31.409,-0.352658,-0.349035
"2499",31.432,-0.338766,-0.371137
"2500",31.447,-0.377125,-0.408473
"2501",31.462,-0.399874,-0.411741
"2502",31.477,-0.414433,-0.423904
"2503",31.492,-0.417194,-0.42205
"2504",31.515,-0.395174,-0.450619
"2505",31.55,-0.413489,-0.486471
"2506",31.551,-0.434496,-0.539163
"2507",31.566,-0.454795,-0.548092
"2508",31.581,-0.44028,-0.581543
"2509",31.582,-0.443028,-0.576519
"2510",31.605,-0.474557,-0.581735
"2511",31.618,-0.474557,-0.581735
"2512",31.622,-0.480948,-0.589992
"2513",31.637,-0.509338,-0.586161
"2514",31.652,-0.509338,-0.586161
"2515",31.654,-0.501372,-0.60861
"2516",31.668,-0.518283,-0.594984
"2517",31.683,-0.518283,-0.594984
"2518",31.685,-0.532997,-0.600527
"2519",31.7,-0.532997,-0.600527
"2520",31.703,-0.527145,-0.607469
"2521",31.718,-0.559171,-0.61635
"2522",31.733,-0.559171,-0.61635
"2523",31.735,-0.522652,-0.652575
"2524",31.75,-0.525662,-0.660385
"2525",31.765,-0.525662,-0.660385
"2526",31.766,-0.58843,-0.667339
"2527",31.791,-0.536688,-0.66384
"2528",31.806,-0.514702,-0.695532
"2529",31.821,-0.557606,-0.693905
"2530",31.836,-0.538026,-0.729306
"2531",31.851,-0.55256,-0.698112
"2532",31.866,-0.56635,-0.686162
"2533",31.881,-0.535831,-0.638683
"2534",31.902,-0.547005,-0.628292
"2535",31.917,-0.564107,-0.595196
"2536",31.919,-0.564107,-0.595196
"2537",31.933,-0.595218,-0.593348
"2538",31.948,-0.554833,-0.559689
"2539",31.95,-0.554833,-0.559689
"2540",31.965,-0.549453,-0.546875
"2541",31.98,-0.545149,-0.48276
"2542",31.995,-0.547539,-0.450468
"2543",32.02,-0.547539,-0.450468
"2544",32.021,-0.548717,-0.396202
"2545",32.043,-0.540464,-0.315452
"2546",32.067,-0.528751,-0.288463
"2547",32.071,-0.490855,-0.255309
"2548",32.086,-0.490855,-0.255309
"2549",32.101,-0.470327,-0.249822
"2550",32.102,-0.49327,-0.223123
"2551",32.127,-0.492981,-0.219391
"2552",32.142,-0.506622,-0.163192
"2553",32.144,-0.506622,-0.163192
"2554",32.158,-0.451232,-0.129859
"2555",32.19,-0.459184,-0.0835383
"2556",32.191,-0.464347,-0.0490764
"2557",32.206,-0.443283,-0.022822
"2558",32.221,-0.445026,0.0167996
"2559",32.225,-0.445026,0.0167996
"2560",32.246,-0.431757,0.0787354
"2561",32.247,-0.431757,0.0787354
"2562",32.262,-0.396971,0.103151
"2563",32.265,-0.385459,0.103213
"2564",32.28,-0.385459,0.103213
"2565",32.295,-0.412974,0.157927
"2566",32.296,-0.377858,0.210004
"2567",32.32,-0.377858,0.210004
"2568",32.321,-0.362714,0.25678
"2569",32.336,-0.375994,0.310117
"2570",32.351,-0.368954,0.375736
"2571",32.366,-0.368954,0.375736
"2572",32.368,-0.399946,0.415471
"2573",32.382,-0.344737,0.44508
"2574",32.386,-0.344737,0.44508
"2575",32.401,-0.309446,0.494043
"2576",32.42,-0.306687,0.489158
"2577",32.435,-0.34643,0.512931
"2578",32.437,-0.34643,0.512931
"2579",32.452,-0.328831,0.526686
"2580",32.467,-0.314647,0.514589
"2581",32.482,-0.319903,0.534904
"2582",32.497,-0.285086,0.552592
"2583",32.512,-0.321977,0.571039
"2584",32.537,-0.296107,0.572543
"2585",32.538,-0.299133,0.57084
"2586",32.562,-0.293331,0.566756
"2587",32.577,-0.296298,0.569184
"2588",32.592,-0.290355,0.579969
"2589",32.607,-0.290355,0.579969
"2590",32.61,-0.286913,0.606152
"2591",32.625,-0.284593,0.587404
"2592",32.646,-0.279263,0.570191
"2593",32.661,-0.267962,0.56377
"2594",32.662,-0.267962,0.56377
"2595",32.677,-0.25142,0.529593
"2596",32.693,-0.274675,0.515193
"2597",32.708,-0.257786,0.501907
"2598",32.723,-0.235952,0.443099
"2599",32.738,-0.249098,0.359462
"2600",32.753,-0.267328,0.318559
"2601",32.772,-0.231846,0.227376
"2602",32.787,-0.223924,0.194812
"2603",32.802,-0.234385,0.100039
"2604",32.818,-0.19338,0.0127637
"2605",32.822,-0.19338,0.0127637
"2606",32.847,-0.252801,-0.0773719
"2607",32.848,-0.252801,-0.0773719
"2608",32.863,-0.213259,-0.115433
"2609",32.865,-0.204995,-0.130695
"2610",32.88,-0.204995,-0.130695
"2611",32.883,-0.251654,-0.154776
"2612",32.898,-0.233822,-0.126661
"2613",32.913,-0.233822,-0.126661
"2614",32.915,-0.22805,-0.133717
"2615",32.93,-0.22805,-0.133717
"2616",32.953,-0.250794,-0.120141
"2617",32.955,-0.282453,-0.125612
"2618",32.97,-0.299254,-0.0980186
"2619",32.985,-0.313905,-0.117458
"2620",33,-0.354393,-0.127966
"2621",33.015,-0.354393,-0.127966
"2622",33.016,-0.36526,-0.107476
"2623",33.033,-0.348142,-0.107191
"2624",33.051,-0.380339,-0.140224
"2625",33.066,-0.455758,-0.175672
"2626",33.081,-0.435831,-0.180765
"2627",33.096,-0.446832,-0.167217
"2628",33.111,-0.466871,-0.158543
"2629",33.126,-0.466871,-0.158543
"2630",33.127,-0.489983,-0.168926
"2631",33.142,-0.455229,-0.158422
"2632",33.157,-0.486185,-0.153123
"2633",33.186,-0.498275,-0.167051
"2634",33.187,-0.509533,-0.15994
"2635",33.208,-0.509188,-0.159868
"2636",33.223,-0.493795,-0.123416
"2637",33.227,-0.493795,-0.123416
"2638",33.245,-0.490092,-0.0838682
"2639",33.247,-0.490092,-0.0838682
"2640",33.262,-0.508586,-0.0981349
"2641",33.267,-0.51108,-0.0726217
"2642",33.282,-0.51108,-0.0726217
"2643",33.297,-0.525269,-0.081161
"2644",33.299,-0.542502,-0.0502333
"2645",33.313,-0.542502,-0.0502333
"2646",33.328,-0.518796,-0.0225377
"2647",33.33,-0.518796,-0.0225377
"2648",33.345,-0.52681,0.00311852
"2649",33.348,-0.537357,0.030629
"2650",33.363,-0.537357,0.030629
"2651",33.378,-0.510395,0.0636864
"2652",33.38,-0.510249,0.0948519
"2653",33.395,-0.510249,0.0948519
"2654",33.41,-0.509517,0.111859
"2655",33.411,-0.509517,0.111859
"2656",33.426,-0.506584,0.127468
"2657",33.431,-0.489283,0.144884
"2658",33.467,-0.47117,0.161998
"2659",33.48,-0.488511,0.189924
"2660",33.482,-0.484857,0.222622
"2661",33.505,-0.492936,0.248299
"2662",33.52,-0.477599,0.291442
"2663",33.535,-0.454904,0.291919
"2664",33.55,-0.469023,0.318055
"2665",33.552,-0.469023,0.318055
"2666",33.567,-0.428079,0.328079
"2667",33.582,-0.428079,0.328079
"2668",33.583,-0.462852,0.331748
"2669",33.598,-0.497712,0.324801
"2670",33.613,-0.497712,0.324801
"2671",33.615,-0.46062,0.302428
"2672",33.63,-0.469224,0.300561
"2673",33.633,-0.469224,0.300561
"2674",33.652,-0.471835,0.284434
"2675",33.655,-0.454266,0.294766
"2676",33.678,-0.459073,0.304232
"2677",33.711,-0.47275,0.329754
"2678",33.712,-0.470251,0.335485
"2679",33.715,-0.470251,0.335485
"2680",33.73,-0.493298,0.342484
"2681",33.745,-0.454317,0.323027
"2682",33.761,-0.459614,0.336605
"2683",33.776,-0.45968,0.343764
"2684",33.791,-0.424375,0.378442
"2685",33.796,-0.424375,0.378442
"2686",33.811,-0.458285,0.402192
"2687",33.826,-0.45519,0.425019
"2688",33.827,-0.478049,0.438868
"2689",33.842,-0.476716,0.465249
"2690",33.857,-0.477494,0.527558
"2691",33.873,-0.4485,0.566592
"2692",33.888,-0.478826,0.623102
"2693",33.903,-0.518562,0.664868
"2694",33.918,-0.514591,0.718455
"2695",33.933,-0.514591,0.718455
"2696",33.937,-0.513981,0.738759
"2697",33.952,-0.540003,0.840649
"2698",33.967,-0.540003,0.840649
"2699",33.968,-0.555472,0.919701
"2700",33.983,-0.587963,1.0416
"2701",33.998,-0.587963,1.0416
"2702",34,-0.639626,1.15194
"2703",34.016,-0.639626,1.15194
"2704",34.019,-0.654636,1.23313
"2705",34.035,-0.641201,1.27869
"2706",34.052,-0.641201,1.27869
"2707",34.054,-0.65583,1.28866
"2708",34.068,-0.690919,1.29743
"2709",34.07,-0.690919,1.29743
"2710",34.085,-0.6474,1.28005
"2711",34.127,-0.6474,1.28005
"2712",34.129,-0.631453,1.2768
"2713",34.131,-0.625104,1.19042
"2714",34.146,-0.607859,1.18664
"2715",34.161,-0.607859,1.18664
"2716",34.163,-0.571778,1.1338
"2717",34.177,-0.571778,1.1338
"2718",34.192,-0.55504,1.12114
"2719",34.194,-0.593385,1.05194
"2720",34.217,-0.593385,1.05194
"2721",34.219,-0.591539,1.00196
"2722",34.225,-0.543913,0.952789
"2723",34.24,-0.543913,0.952789
"2724",34.243,-0.553691,0.873858
"2725",34.258,-0.535144,0.821793
"2726",34.273,-0.535144,0.821793
"2727",34.275,-0.525211,0.756594
"2728",34.29,-0.525211,0.756594
"2729",34.305,-0.471307,0.713414
"2730",34.306,-0.497438,0.690342
"2731",34.327,-0.471751,0.652946
"2732",34.342,-0.458643,0.596423
"2733",34.346,-0.458643,0.596423
"2734",34.361,-0.422041,0.553202
"2735",34.376,-0.422041,0.553202
"2736",34.378,-0.429776,0.481979
"2737",34.392,-0.458792,0.460804
"2738",34.407,-0.413735,0.43423
"2739",34.422,-0.417136,0.411855
"2740",34.45,-0.4206,0.375339
"2741",34.451,-0.432333,0.364961
"2742",34.475,-0.435197,0.345376
"2743",34.477,-0.435197,0.345376
"2744",34.492,-0.407344,0.31134
"2745",34.507,-0.427748,0.295635
"2746",34.509,-0.427748,0.295635
"2747",34.523,-0.427595,0.291894
"2748",34.538,-0.413224,0.29377
"2749",34.542,-0.413224,0.29377
"2750",34.557,-0.418893,0.297169
"2751",34.561,-0.418893,0.297169
"2752",34.576,-0.424896,0.279778
"2753",34.58,-0.482111,0.268641
"2754",34.604,-0.425297,0.262574
"2755",34.618,-0.436898,0.273144
"2756",34.633,-0.416352,0.28519
"2757",34.648,-0.416352,0.28519
"2758",34.652,-0.432816,0.308853
"2759",34.667,-0.404051,0.298339
"2760",34.671,-0.404051,0.298339
"2761",34.686,-0.415738,0.29502
"2762",34.701,-0.406849,0.324821
"2763",34.702,-0.406849,0.324821
"2764",34.717,-0.406341,0.341849
"2765",34.732,-0.408742,0.360619
"2766",34.733,-0.408742,0.360619
"2767",34.761,-0.405353,0.386467
"2768",34.765,-0.405353,0.386467
"2769",34.78,-0.391485,0.493092
"2770",34.795,-0.385572,0.503322
"2771",34.811,-0.410509,0.542706
"2772",34.826,-0.350232,0.566649
"2773",34.847,-0.377788,0.636261
"2774",34.863,-0.345142,0.680155
"2775",34.867,-0.345142,0.680155
"2776",34.882,-0.356215,0.696065
"2777",34.885,-0.375234,0.745983
"2778",34.908,-0.352016,0.752111
"2779",34.923,-0.352016,0.752111
"2780",34.926,-0.362827,0.783704
"2781",34.941,-0.342463,0.783781
"2782",34.956,-0.345002,0.802705
"2783",34.971,-0.321516,0.823308
"2784",34.986,-0.321516,0.823308
"2785",34.987,-0.337969,0.865057
"2786",35.012,-0.337969,0.865057
"2787",35.013,-0.323465,0.871865
"2788",35.017,-0.374824,0.884841
"2789",35.032,-0.374824,0.884841
"2790",35.047,-0.34166,0.943859
"2791",35.048,-0.37891,0.952465
"2792",35.063,-0.37891,0.952465
"2793",35.086,-0.358321,0.982288
"2794",35.087,-0.360997,0.990604
"2795",35.088,-0.360997,0.990604
"2796",35.103,-0.360708,1.00419
"2797",35.118,-0.360708,1.00419
"2798",35.12,-0.360645,1.0158
"2799",35.135,-0.365938,1.02911
"2800",35.15,-0.365938,1.02911
"2801",35.151,-0.337435,1.03059
"2802",35.175,-0.340793,1.01164
"2803",35.178,-0.340793,1.01164
"2804",35.181,-0.35255,0.989392
"2805",35.196,-0.35255,0.989392
"2806",35.231,-0.359064,0.948533
"2807",35.232,-0.31721,0.896208
"2808",35.272,-0.300921,0.846403
"2809",35.273,-0.300921,0.846403
"2810",35.288,-0.361258,0.847936
"2811",35.291,-0.315723,0.819708
"2812",35.313,-0.333078,0.824917
"2813",35.328,-0.364037,0.853862
"2814",35.343,-0.357857,0.878561
"2815",35.358,-0.357857,0.878561
"2816",35.362,-0.372355,0.877215
"2817",35.377,-0.319979,0.893193
"2818",35.39,-0.319979,0.893193
"2819",35.395,-0.38884,0.892746
"2820",35.413,-0.365636,0.906039
"2821",35.428,-0.39686,0.921915
"2822",35.446,-0.408149,0.932191
"2823",35.461,-0.358948,0.951433
"2824",35.463,-0.358948,0.951433
"2825",35.478,-0.345056,0.928742
"2826",35.493,-0.373973,0.937194
"2827",35.511,-0.379069,0.953016
"2828",35.515,-0.379069,0.953016
"2829",35.53,-0.367779,0.958069
"2830",35.545,-0.381377,0.990171
"2831",35.546,-0.381377,0.990171
"2832",35.561,-0.36708,0.984811
"2833",35.576,-0.380979,1.02226
"2834",35.595,-0.375214,1.01804
"2835",35.596,-0.345933,1.04233
"2836",35.611,-0.345933,1.04233
"2837",35.631,-0.395414,1.01632
"2838",35.632,-0.395414,1.01632
"2839",35.647,-0.34876,1.04355
"2840",35.648,-0.374006,1.06117
"2841",35.67,-0.393987,1.06272
"2842",35.693,-0.372423,1.12582
"2843",35.708,-0.39195,1.15135
"2844",35.71,-0.39195,1.15135
"2845",35.726,-0.423509,1.17958
"2846",35.728,-0.41098,1.24295
"2847",35.75,-0.424545,1.26357
"2848",35.765,-0.431497,1.35999
"2849",35.78,-0.418268,1.41953
"2850",35.803,-0.421165,1.4174
"2851",35.818,-0.452726,1.41905
"2852",35.833,-0.443242,1.42839
"2853",35.848,-0.487551,1.40938
"2854",35.865,-0.475447,1.43696
"2855",35.88,-0.475447,1.43696
"2856",35.882,-0.478244,1.43447
"2857",35.897,-0.471622,1.46797
"2858",35.912,-0.471622,1.46797
"2859",35.913,-0.472359,1.44186
"2860",35.928,-0.503667,1.43819
"2861",35.932,-0.503667,1.43819
"2862",35.947,-0.49834,1.44444
"2863",35.962,-0.464863,1.40001
"2864",35.977,-0.510269,1.42346
"2865",35.992,-0.510269,1.42346
"2866",35.993,-0.476596,1.40095
"2867",36.008,-0.501935,1.38546
"2868",36.04,-0.501935,1.38546
"2869",36.052,-0.496733,1.36187
"2870",36.055,-0.552711,1.3163
"2871",36.078,-0.504112,1.27812
"2872",36.093,-0.530609,1.25684
"2873",36.095,-0.530609,1.25684
"2874",36.11,-0.525716,1.2081
"2875",36.125,-0.518003,1.16861
"2876",36.14,-0.596632,1.12947
"2877",36.165,-0.511387,1.09982
"2878",36.168,-0.523859,1.07343
"2879",36.19,-0.55346,1.02072
"2880",36.205,-0.539665,1.00965
"2881",36.21,-0.539665,1.00965
"2882",36.225,-0.576392,0.991112
"2883",36.24,-0.557451,0.952488
"2884",36.255,-0.535057,0.928751
"2885",36.257,-0.535057,0.928751
"2886",36.272,-0.596102,0.884868
"2887",36.287,-0.565785,0.86444
"2888",36.288,-0.565785,0.86444
"2889",36.318,-0.55777,0.824398
"2890",36.32,-0.55777,0.824398
"2891",36.335,-0.56926,0.81351
"2892",36.35,-0.56072,0.808334
"2893",36.365,-0.586633,0.802757
"2894",36.38,-0.579841,0.836583
"2895",36.395,-1.33605,1.29827
"2896",36.4,-0.58049,0.830684
"2897",36.416,-0.543256,0.829389
"2898",36.431,-0.543112,0.839912
"2899",36.448,-0.557366,0.855666
"2900",36.463,-0.539674,0.862003
"2901",36.478,-0.513081,0.876299
"2902",36.481,-0.513081,0.876299
"2903",36.496,-0.52795,0.875607
"2904",36.511,-0.52795,0.875607
"2905",36.512,-0.499482,0.861872
"2906",36.527,-0.511126,0.840486
"2907",36.542,-0.511126,0.840486
"2908",36.543,-0.445601,0.840535
"2909",36.558,-0.491601,0.836622
"2910",36.562,-0.491601,0.836622
"2911",36.577,-0.471595,0.835086
"2912",36.592,-0.471595,0.835086
"2913",36.593,-0.420043,0.832332
"2914",36.608,-0.451814,0.812475
"2915",36.623,-0.403468,0.804795
"2916",36.641,-0.401258,0.78343
"2917",36.643,-0.401258,0.78343
"2918",36.658,-0.391945,0.8124
"2919",36.692,-0.391945,0.8124
"2920",36.693,-0.380294,0.815552
"2921",36.71,-0.355408,0.912511
"2922",36.713,-0.343241,0.931765
"2923",36.737,-0.349264,0.909773
"2924",36.763,-0.326012,0.932032
"2925",36.765,-0.31168,0.929607
"2926",36.78,-0.31168,0.929607
"2927",36.795,-0.306354,0.905607
"2928",36.796,-0.314666,0.932661
"2929",36.811,-0.314666,0.932661
"2930",36.826,-0.293943,0.95374
"2931",36.85,-0.325529,0.959703
"2932",36.851,-0.316459,0.99155
"2933",36.866,-0.316459,0.99155
"2934",36.867,-0.306606,1.05157
"2935",36.882,-0.307745,1.13531
"2936",36.887,-0.307745,1.13531
"2937",36.902,-0.300573,1.21334
"2938",36.917,-0.300573,1.21334
"2939",36.918,-0.309348,1.32976
"2940",36.933,-0.303909,1.44228
"2941",36.948,-0.307377,1.56116
"2942",36.963,-0.313835,1.65164
"2943",36.978,-0.313835,1.65164
"2944",36.98,-0.345454,1.65122
"2945",37.003,-0.308356,1.64189
"2946",37.018,-0.294936,1.59528
"2947",37.02,-0.294936,1.59528
"2948",37.036,-0.312114,1.60087
"2949",37.04,-0.306855,1.57194
"2950",37.063,-0.286625,1.57313
"2951",37.08,-0.275519,1.56123
"2952",37.095,-0.321656,1.53507
"2953",37.11,-0.321656,1.53507
"2954",37.111,-0.330901,1.51873
"2955",37.126,-0.331037,1.51985
"2956",37.141,-0.305508,1.50024
"2957",37.156,-0.305508,1.50024
"2958",37.171,-0.336343,1.52917
"2959",37.172,-0.336669,1.51902
"2960",37.196,-0.333643,1.51923
"2961",37.211,-0.322475,1.51837
"2962",37.226,-0.342797,1.50359
"2963",37.232,-0.328299,1.51132
"2964",37.266,-0.323303,1.47105
"2965",37.267,-0.323303,1.47105
"2966",37.282,-0.31791,1.45502
"2967",37.283,-0.359015,1.40655
"2968",37.307,-0.374143,1.37726
"2969",37.335,-0.340298,1.34267
"2970",37.338,-0.355083,1.31923
"2971",37.355,-0.361434,1.29597
"2972",37.372,-0.373055,1.28049
"2973",37.387,-0.368457,1.22946
"2974",37.402,-0.371791,1.21115
"2975",37.417,-0.388792,1.21905
"2976",37.432,-0.388792,1.21905
"2977",37.436,-0.378527,1.17121
"2978",37.452,-0.395772,1.16297
"2979",37.456,-0.395772,1.16297
"2980",37.471,-0.422493,1.12012
"2981",37.486,-0.440107,1.08708
"2982",37.487,-0.440107,1.08708
"2983",37.502,-0.426333,1.06926
"2984",37.517,-0.416055,1.03743
"2985",37.532,-0.46804,1.00787
"2986",37.547,-0.458346,0.951632
"2987",37.565,-0.466719,0.941577
"2988",37.568,-0.466719,0.941577
"2989",37.583,-0.495917,0.916772
"2990",37.598,-0.499007,0.911795
"2991",37.613,-0.502174,0.877794
"2992",37.628,-0.534247,0.837116
"2993",37.653,-0.526276,0.789859
"2994",37.668,-0.507167,0.761735
"2995",37.67,-0.535163,0.663748
"2996",37.693,-0.521326,0.630704
"2997",37.708,-0.521326,0.630704
"2998",37.711,-0.528301,0.59015
"2999",37.726,-0.549856,0.533518
"3000",37.741,-0.549856,0.533518
"3001",37.742,-0.556207,0.50592
"3002",37.757,-0.542471,0.480287
"3003",37.783,-0.545478,0.475123
"3004",37.785,-0.545478,0.475123
"3005",37.8,-0.574006,0.47461
"3006",37.802,-0.573781,0.467271
"3007",37.826,-0.55676,0.446461
"3008",37.842,-0.582929,0.451995
"3009",37.857,-0.60021,0.434262
"3010",37.863,-0.580041,0.45018
"3011",37.888,-0.580041,0.45018
"3012",37.89,-0.568093,0.463883
"3013",37.905,-0.562109,0.470638
"3014",37.92,-0.543085,0.535555
"3015",37.935,-0.54784,0.573054
"3016",37.95,-0.518638,0.604352
"3017",37.977,-0.530043,0.611329
"3018",37.981,-0.508916,0.664848
"3019",37.985,-0.502837,0.710989
"3020",38,-0.4968,0.842425
"3021",38.023,-0.488861,0.967605
"3022",38.026,-0.50776,1.14172
"3023",38.056,-0.502023,1.28496
"3024",38.073,-0.484698,1.42844
"3025",38.077,-0.462107,1.41165
"3026",38.092,-0.462107,1.41165
"3027",38.107,-0.502703,1.37183
"3028",38.108,-0.457431,1.37069
